ID,boxes,classes
01699,586;1375;538;669|1790;1372;586;612|631;747;212;237|2210;789;224;217|1210;1538;653;580,1|1|1|1|1
04451,,
01832,1366;835;144;155,1
02599,1842;1962;217;402,1
01797,,
02731,,
07941,,
04937,,
03375,,
07623,,
04943,199;160;796;1416,1
03589,,
02664,295;1341;325;249,1
02390,587;169;398;361|1415;261;501;478,1|1
04809,676;141;657;900,1
00013,2045;1415;179;279,1
04386,1018;363;408;317,1
06167,,
01672,,
03417,1056;596;314;187|668;1202;314;216|954;1839;185;165|1021;1451;149;140,1|1|1|1
01145,409;478;222;258|448;1666;194;256|1494;934;374;387,1|1|1
04659,1074;1830;630;538,1
04698,,
07545,1085;1770;551;534,1
06030,,
02030,,
06811,,
05083,,
04827,,
06719,,
04569,,
04149,,
06817,,
03612,564;792;190;292,1
02951,2222;1547;155;223|530;1542;160;254|1221;1668;532;627,1|1|1
01801,,
07642,,
04400,,
00426,1307;753;179;198,1
00276,,
05470,,
01060,,
05541,591;102;209;239,1
02934,,
05907,,
07562,990;137;551;1152,1
00892,,
05072,,
05372,1149;30;226;201,1
04525,,
01135,453;1176;414;309|1081;1843;702;643|2124;1324;389;348,1|1|1
06628,,
06707,540;221;2689;2261,1
07038,,
00060,909;239;679;1052|1241;1793;488;726,1|1
03674,827;1599;715;1172,1
04833,813;406;230;203|1385;335;249;213,1|1
07090,394;535;438;401|1780;314;377;541,1|1
06056,1000;1224;443;390,1
07651,652;1364;258;355,1
03618,,
06049,,
05109,608;5;516;1068|150;495;565;220|694;1193;413;312|1727;555;535;142,1|1|1|1
00628,790;271;209;190|1410;251;222;203|1861;1860;330;365,1|1|1
03644,1060;1954;487;589,1
06589,499;64;356;1075,1
02917,846;239;239;270,1
06083,,
04919,110;491;397;302|528;1158;447;469|1409;574;398;355|842;1723;241;157,1|1|1|1
01686,,
03393,,
06168,683;80;308;363,1
04770,,
05146,408;343;637;468|2390;289;713;473|566;1116;806;2270,1|1|1
05289,,
03143,1882;2095;342;259|793;1934;267;254|668;191;373;248|1570;194;392;290|1946;1238;114;100|404;1015;83;108|610;1068;337;139|470;2599;39;109,1|1|1|1|1|1|1|1
04104,630;51;435;265|1408;133;401;329,1|1
05477,,
03281,2383;1748;313;246,1
07253,,
06415,2260;1793;181;304|2243;1221;300;220|555;499;359;307,1|1|1
00669,291;1353;686;2194|1029;1745;793;572,1|1
03121,,
07663,1177;285;485;569,1
05509,873;460;166;147|1535;399;196;190,1|1
06103,,
02780,257;131;934;1674|897;1209;429;560,1|1
07028,,
04048,,
06694,,
06199,602;781;285;199|1896;800;237;218,1|1
03339,,
03267,1700;96;608;259,1
06784,1091;748;1835;414,1
04469,1454;281;458;371,1
02134,,
07502,994;1705;609;603|2284;781;283;210,1|1
06097,,
02678,928;576;315;158,1
05648,552;34;272;202|1251;25;214;210,1|1
06609,,
06247,903;205;175;85,1
07939,677;259;472;341|1524;146;577;530,1|1
04685,,
03772,,
00165,,
07743,,
05618,,
02472,,
05761,,
01849,,
01238,514;105;417;313|1447;120;412;325,1|1
02696,,
01737,969;24;729;1167|420;1682;1196;1563|617;1105;92;203|2325;1058;152;177|2461;1299;118;149|2336;363;159;210,1|1|1|1|1|1
00101,,
05088,,
06942,,
03617,,
02781,1864;820;941;253|1012;998;438;369|2493;1487;205;243|2797;1005;167;174|1782;2052;200;330,1|1|1|1|1
07072,,
02816,,
03206,1480;1163;272;259,1
04363,1514;57;381;256,1
02808,,
00063,,
05003,1368;792;170;225|1652;1228;189;170|1649;1832;177;174,1|1|1
05296,902;1813;749;886,1
00997,,
03753,,
03372,,
04578,955;30;920;1443,1
07710,654;42;361;523|1649;25;331;415,1|1
02088,1376;1799;516;472,1
06452,,
02958,,
06602,,
03239,,
04617,433;6;204;265,1
01441,1478;1527;301;239,1
00179,,
06401,1044;1193;594;355,1
00151,,
02332,288;705;389;322|2143;838;284;291|329;1224;910;2159,1|1|1
05187,1934;123;288;281|1008;67;340;277,1|1
00298,,
01861,276;565;316;260|214;1252;1084;2167|2111;421;377;282,1|1|1
05196,,
04505,1525;408;514;439|657;397;487;403,1|1
03342,1204;735;393;235,1
05728,,
01427,850;115;442;1035,1
06805,,
00902,1191;1713;416;548,1
07986,,
04882,802;2202;828;1023,1
04547,1702;2047;213;206|2152;2047;220;143|192;2058;227;181|726;2347;527;554,1|1|1|1
02458,1268;1065;138;297|409;170;249;270|995;64;295;185,1|1|1
07091,,
07026,,
02518,,
05899,1154;623;479;1580|610;610;230;513|1498;1139;639;254,1|1|1
03864,262;424;224;179|453;1102;237;262|1699;1079;227;207|872;1279;616;578|1796;374;184;262,1|1|1|1|1
00685,975;239;511;339|1735;203;625;336,1|1
05304,,
07182,1425;69;298;298,1
03305,667;1231;466;502,1
05179,452;1511;653;2001|2235;1056;167;263,1|1
06894,927;314;145;206|588;536;1451;1890|1046;1052;626;645,1|1|1
03444,,
05403,,
06652,987;363;476;361|1759;81;564;358,1|1
05407,,
01188,1187;18;275;375,1
07659,,
03237,,
01000,,
06561,,
02245,531;1042;362;380,1
07160,1967;619;356;269|1821;1564;541;492|2180;2388;544;133|621;2551;416;527|419;1816;523;184|922;662;270;244|607;439;350;341,1|1|1|1|1|1|1
05632,,
07165,,
01771,,
02732,1344;83;293;185|1623;1238;240;224,1|1
04432,1118;1124;454;286,1
01276,,
05442,854;515;176;172|1214;680;429;207,1|1
03203,1395;998;397;175,1
00935,,
04635,,
00216,,
02821,671;2156;549;533,1
03002,380;1313;368;429|374;554;383;429,1|1
04998,,
07422,,
03178,,
05489,,
02905,,
01581,481;101;469;299|1392;78;472;273,1|1
07211,1642;761;146;164|393;770;151;147|337;1006;479;1430,1|1|1
00106,,
04994,,
02799,,
07466,541;274;377;454|1323;219;532;504,1|1
06076,,
03610,,
00922,1498;138;765;513,1
02416,,
05947,,
07557,677;8;723;1049|226;1031;259;195|914;1604;586;589|1987;1097;226;228,1|1|1|1
05301,,
06148,,
07178,,
03024,,
07690,1723;42;237;269,1
01080,803;266;161;96|644;1001;305;319,1|1
01821,1759;1445;250;218,1
04546,,
02487,318;30;500;257|1060;18;606;336,1|1
07858,228;2578;134;185|1972;2633;202;205,1|1
06691,,
05789,,
04162,,
01730,1745;573;210;146,1
02859,802;393;539;270,1
07086,,
05008,,
07680,,
06618,,
06847,734;867;365;225,1
07805,,
01956,,
02129,,
01098,482;519;205;237|553;1137;208;261|1149;1482;603;556|2214;494;231;224|2140;1127;225;222,1|1|1|1|1
06517,879;1779;482;414|240;1090;233;252|1968;1062;219;280,1|1|1
03857,1422;519;506;787,1
05227,,
03254,,
05129,,
05234,840;147;423;364|1491;94;488;345,1|1
00498,209;507;178;176|1623;451;203;225|235;1166;566;1531,1|1|1
02238,,
06574,,
04228,653;807;338;225|2437;874;249;231|628;1306;832;2065,1|1|1
01354,,
03581,1327;17;341;230|655;75;344;332,1|1
07525,1217;1328;300;412,1
01189,,
00756,,
07136,,
06171,340;1540;686;2142,1
06337,547;214;333;261|1268;102;363;512|1191;1161;246;129|1477;1181;206;124,1|1|1|1
00670,671;539;602;404|1492;463;512;360,1|1
00699,852;1881;695;764,1
06543,410;107;468;465|1420;115;472;341,1|1
04128,1930;1326;138;169,1
03511,928;137;243;273,1
04687,,
02540,,
07150,1530;1005;1943;942|146;1198;1767;1059,1|1
05910,928;49;637;1023,1
03269,,
03364,,
04046,,
01398,,
04083,,
01252,,
04961,,
06015,,
01567,,
05877,350;228;413;1044,1
04338,1869;117;741;386,1
00162,,
02952,664;1093;674;884,1
02708,551;47;1174;974,1
02650,455;117;522;522|1505;122;449;519,1|1
03588,1210;1446;284;168|834;223;459;161|1829;220;369;151,1|1|1
00387,,
00694,,
01220,827;431;317;1027,1
03498,,
04621,796;414;145;142|1132;591;562;265,1|1
03351,,
02711,,
01549,,
07975,825;28;124;151,1
04139,2199;1693;684;328|318;1865;524;236,1|1
02369,,
06124,219;325;954;2157|594;1900;331;676,1|1
04115,520;702;467;2169,1
01029,557;184;1519;1393,1
04802,449;121;411;264|1043;90;412;310,1|1
05911,,
00066,,
07027,343;992;362;509|2040;1021;371;208|323;1447;663;1999,1|1|1
00281,,
04751,548;83;366;527|1797;113;403;551,1|1
03092,,
03884,,
04699,1070;104;930;1396|422;2627;724;1022|2378;2583;792;961|1243;1963;632;857|2667;1529;345;278|2949;1179;221;318|3009;1460;165;334|402;1484;399;338,1|1|1|1|1|1|1|1
07024,485;16;598;1095,1
03811,304;742;435;380|2134;722;465;308|808;1698;681;776|1623;1449;808;976,1|1|1|1
05432,,
06489,,
05266,,
05965,,
00511,,
03516,,
01069,548;90;291;922,1
07044,2001;360;2590;776|390;1009;1987;404,1|1
04069,776;165;125;111|1604;331;88;114,1|1
05740,328;248;501;481|1390;101;683;459,1|1
04854,1334;530;485;313|630;1103;533;430|187;544;489;239,1|1|1
06675,442;37;500;564|1451;46;538;563,1|1
07002,,
05383,483;448;333;368|1472;459;243;327,1|1
06336,,
00468,,
07547,,
07199,462;97;438;510|1508;47;552;386,1|1
03746,1410;321;280;224|1211;1113;1439;691|490;877;249;262|2424;720;434;319,1|1|1|1
00828,505;14;247;181,1
06770,,
02451,,
06416,,
04733,,
00638,,
01782,186;410;688;217|1634;400;680;327|298;1278;576;1593,1|1|1
05175,1009;13;1088;1036|592;1535;244;255|2430;1421;248;272|1332;2137;699;689,1|1|1|1
07449,723;49;639;1299,1
03837,,
04408,,
06613,,
02469,857;62;564;296,1
07183,690;458;559;472|1477;505;599;413,1|1
02791,,
03851,1285;1479;235;286,1
02677,1408;914;423;323|1628;370;306;176|499;1137;496;379|1315;1733;451;537|2244;941;558;472,1|1|1|1|1
04015,53;1888;406;387,1
00633,1332;713;686;639,1
05855,1001;417;368;324|1711;493;261;322,1|1
03631,,
02747,,
07644,,
04142,,
06560,,
00721,,
01950,1000;38;863;998|585;879;394;275|2079;977;307;308|1130;1894;340;577,1|1|1|1
06880,,
06074,1203;30;164;271,1
03224,,
06081,762;42;1257;1078,1
01962,,
06647,,
03755,,
01014,895;2193;521;547,1
05693,,
06697,,
02049,569;25;1102;1896|1130;1291;246;181,1|1
03847,113;627;618;1544,1
02776,,
01305,,
05310,938;631;693;945|302;438;588;518,1|1
01023,,
04612,,
03560,1022;55;358;454|1868;54;380;540,1|1
02705,,
01064,896;213;579;426|1887;290;655;631,1|1
06841,901;32;471;316|1712;32;369;301,1|1
05019,1819;615;481;381|593;502;750;2149,1|1
01087,208;1332;410;824|1129;1403;357;792|1676;887;131;161|201;950;160;138,1|1|1|1
00586,,
03739,,
06644,,
03252,,
05660,1018;1403;556;395|1292;788;311;234,1|1
01741,,
04541,,
07722,690;1903;635;776,1
05842,693;1291;752;500,1
05199,1153;1630;564;424|681;217;288;440,1|1
04673,426;89;377;956,1
05420,,
06440,1174;1066;270;369,1
03812,477;39;299;354|1322;16;335;335,1|1
04664,979;64;969;966|1198;1924;166;517,1|1
04798,1016;3;349;533|1956;27;199;591,1|1
04460,,
00566,,
01562,,
07910,1552;1713;904;814,1
01496,,
00801,601;316;652;420,1
03084,715;1441;550;685|1792;1202;206;141|91;1156;335;272,1|1|1
07169,,
05347,683;267;280;179|1227;265;244;414,1|1
05363,1980;838;483;175,1
06039,,
02046,1096;574;345;295,1
04949,,
05566,2634;1119;236;215|583;1103;222;212|1378;1554;687;687,1|1|1
00631,,
06607,1263;1831;373;397,1
02354,,
03209,,
00879,1296;9;161;576,1
04009,,
00396,,
03418,927;27;272;1240,1
06112,1585;1806;208;565,1
05223,,
06766,,
07750,1355;841;221;115|2085;763;301;226|919;1783;472;654|992;1366;252;115|335;553;143;202|358;768;159;198|553;176;314;447,1|1|1|1|1|1|1
06508,,
04211,,
02883,521;153;462;283|1450;110;624;315,1|1
02260,,
05454,,
01429,805;931;280;142|354;572;479;1193,1|1
04730,,
04136,1482;42;417;204,1
01668,649;1618;555;1009|1670;1657;592;1047|1148;105;632;1084|667;1160;370;243|2500;1174;257;201|1448;2050;329;474,1|1|1|1|1|1
01413,1597;134;364;419|757;114;396;512,1|1
00341,759;287;383;281,1
04286,587;149;2341;1471,1
05596,163;2002;525;230|1920;2005;935;288|974;2443;497;478|1967;1476;135;230,1|1|1|1
01290,484;850;337;348|1338;1215;684;646|2556;944;408;309,1|1|1
02602,1600;775;142;143|394;876;148;128,1|1
00534,1161;115;556;464,1
06023,458;104;328;251|1437;59;261;192,1|1
06173,332;1175;997;1927,1
05639,1107;403;224;230|1185;805;283;1115|1194;1248;172;163,1|1|1
00910,,
04778,,
07138,524;1309;202;216,1
03609,,
07142,,
01868,1203;2029;249;158|1036;2291;693;570,1|1
01984,,
02476,911;295;639;613,1
02765,1401;477;335;150,1
04914,,
04560,,
05559,516;1362;178;186|2250;1422;187;180|2196;846;171;201|1235;1773;464;526|354;850;154;191|667;699;569;456|1692;805;431;447|1208;1325;94;102,1|1|1|1|1|1|1|1
00006,1368;2587;452;324,1
03818,738;1291;617;515|617;439;519;585,1|1
01747,,
00949,,
00860,,
01726,,
04939,,
07248,599;1673;538;925|1572;1557;628;884|977;260;651;1095|1287;1750;422;372|836;1500;179;157|1992;1458;170;179|2213;943;124;173|605;1058;99;189,1|1|1|1|1|1|1|1
04498,889;780;304;208,1
03500,,
05760,,
01487,,
03686,,
02497,,
03931,,
01411,,
00674,829;19;818;1334,1
04050,,
01172,1951;1339;208;199|23;1394;198;203|810;1716;329;550,1|1|1
04304,674;1658;516;586,1
02043,1132;842;495;610,1
01317,,
02703,376;959;266;251|2258;1016;247;224|1162;1745;618;565,1|1|1
00861,1888;523;933;726,1
05866,,
04832,,
03461,459;1241;226;292|2025;1248;275;251|413;1626;726;1891|427;673;392;303|2007;680;360;247,1|1|1|1|1
05055,976;216;158;119|1199;22;160;346,1|1
00473,1370;180;556;411,1
02292,1533;209;360;416|190;1646;578;316|246;513;966;254,1|1|1
02996,400;1509;850;1537,1
01484,,
05624,,
05406,1189;307;200;315,1
02533,,
03756,,
06433,,
05757,,
04890,,
05282,,
00988,1517;239;2044;493|622;31;246;400|1435;10;223;465,1|1|1
03799,,
07463,,
00884,,
04787,969;26;766;1292,1
06732,1366;837;106;169,1
01963,88;800;258;236|1911;802;304;266|20;1297;198;156|1971;1385;226;201|25;1661;633;2082,1|1|1|1|1
05852,,
03029,1508;139;395;299,1
02643,,
04401,,
02336,835;15;363;1438|486;533;978;252|2280;714;875;285|1205;1893;492;505,1|1|1|1
07933,,
00488,,
02809,,
04277,216;530;920;178|903;1583;472;423|1654;584;866;277,1|1|1
06656,1074;905;680;667|277;468;450;311,1|1
05283,1164;1606;807;496,1
02343,,
02318,612;1265;547;1987|2414;1019;215;226|2322;650;136;246|499;951;194;233|646;605;158;229|1252;1805;277;612,1|1|1|1|1|1
03521,821;1184;758;478,1
06420,1233;334;952;503,1
05885,1998;1597;223;205|886;1518;754;831|275;1551;149;184,1|1|1
07283,1369;1053;236;158,1
03460,,
03038,,
05836,,
07926,,
05669,,
06423,,
04488,,
03603,1418;1427;421;253|2152;1683;278;263,1|1
05172,1714;189;485;286|580;227;406;296,1|1
04660,,
07668,,
01824,663;813;207;261|2283;809;204;191|781;1105;839;1730,1|1|1
04606,143;496;189;176|143;1116;948;1972,1|1
02960,372;492;1243;790|1740;428;1249;804,1|1
03902,1179;319;585;247,1
01274,651;33;324;216|1434;20;284;162,1|1
02176,742;2;240;164,1
01996,222;894;228;267|894;1884;708;722|2201;879;282;243|2180;1401;288;294|126;1515;225;243,1|1|1|1|1
03437,414;45;308;267|1215;8;394;256,1|1
07462,347;130;436;613|1364;126;402;476,1|1
03283,561;61;278;836,1
07735,,
05369,1357;165;431;386|367;177;422;457,1|1
01170,1174;282;401;215,1
06549,296;563;1201;1309,1
00400,,
07074,104;684;675;316|1954;569;956;294|835;1581;728;688,1|1|1
03130,624;41;541;937|1695;416;74;71|1780;566;74;99,1|1|1
01553,839;292;193;241|2036;391;140;162|1111;597;168;150,1|1|1
06959,1251;108;2071;1248,1
04380,,
07034,,
05776,740;478;286;295,1
05827,251;497;411;368|751;904;280;315,1|1
00555,1034;100;488;330|1783;107;454;292,1|1
00180,537;176;359;369|1838;73;329;411,1|1
03467,,
06344,909;2;748;1229,1
07768,,
01078,1319;911;92;137|1480;1530;99;116|1579;2227;96;113|1637;2822;106;130|2092;1772;858;684|993;506;98;142,1|1|1|1|1|1
07326,1119;1514;812;691,1
05186,,
03614,1015;26;752;1271|1099;1269;660;846,1|1
05764,,
01132,,
02143,857;559;523;571|777;1633;244;197|1271;1939;212;154,1|1|1
05753,,
07670,,
00172,,
06438,,
00708,47;1351;802;1809,1
01256,1448;317;294;186|475;737;247;175|2246;734;268;172|2281;1109;184;171|766;1188;151;172|551;1476;557;1843,1|1|1|1|1|1
00799,325;41;325;285|1237;47;437;539,1|1
01457,,
01742,,
05989,865;301;316;300|1617;271;571;334,1|1
01934,610;87;347;351|1624;123;543;583,1|1
03936,394;1531;1102;204|1958;1356;1254;210,1|1
01117,,
02832,,
00095,,
01331,,
01063,269;918;177;223|246;1344;154;214|1870;996;188;196,1|1|1
04743,164;1266;811;2242,1
07505,,
04375,1377;467;1966;1405,1
06409,,
07727,,
05902,411;88;875;934,1
07499,,
05233,,
02148,940;87;1266;1007,1
04045,1796;307;345;283,1
03608,,
04371,737;495;470;271|2405;857;302;183|1085;1998;435;509,1|1|1
02511,964;63;386;306|1787;50;382;361,1|1
01715,,
05515,1628;1335;854;620,1
07682,,
03248,,
05736,,
03868,494;739;244;249|412;1223;979;2379,1|1
04851,1902;1464;129;96,1
05231,,
00746,,
07149,,
06891,,
03586,2161;550;268;289|601;758;132;211|586;901;773;1782|361;1548;820;2208,1|1|1|1
06559,,
03127,,
04822,,
06890,,
03229,343;1229;201;171|1509;1003;209;217|1526;1490;149;166,1|1|1
03116,541;70;385;261|1097;70;413;280,1|1
00772,,
02227,,
07924,790;709;336;382|1130;1938;213;179|632;136;441;346|1352;184;448;363,1|1|1|1
07306,1565;596;489;292|469;717;472;520,1|1
07526,2123;858;493;279|583;976;474;256,1|1
03827,,
03747,,
05128,,
04208,1044;1362;865;349,1
06871,,
01992,,
07796,1459;953;407;232,1
03597,691;475;366;296|1574;210;455;282|585;2184;816;182,1|1|1
04123,,
06648,1146;792;413;159|719;141;387;326|1460;179;363;370,1|1|1
06525,,
01241,886;80;1096;1039,1
01260,685;50;523;289|1431;61;498;330,1|1
05818,,
00958,,
07110,,
07015,,
05084,76;699;612;500|1034;679;537;466,1|1
02793,,
07539,726;25;331;268|1615;51;333;372,1|1
02639,680;264;89;74|863;321;92;88|1022;264;77;92|897;645;102;73|883;1389;135;93|865;1799;101;100|859;998;144;138,1|1|1|1|1|1|1
01885,305;530;1187;405|862;475;1212;1170,1|1
05323,301;47;413;447|1435;75;753;441,1|1
07436,605;1743;701;1970|634;930;227;189,1|1
04157,320;38;242;225|1207;38;242;247|179;273;300;179|1428;314;227;179|1374;748;137;145|145;736;145;141|163;963;505;1424,1|1|1|1|1|1|1
05637,,
01624,462;750;132;164|547;1260;216;222|2262;1137;193;172,1|1|1
00470,,
06321,1331;251;671;625|2047;58;376;295,1|1
05220,591;302;377;317|1501;211;431;241,1|1
05706,1578;321;375;326,1
00376,,
04147,,
06909,,
04681,,
01973,,
07402,383;697;890;486,1
07967,588;27;573;768,1
07101,414;983;293;192|811;1665;448;358|2041;995;222;154,1|1|1
01953,,
05621,1159;506;342;234,1
00238,,
06370,,
00314,,
05675,1057;134;368;353|1830;128;404;367,1|1
06509,,
06563,,
07636,,
03041,610;134;305;470|1522;73;335;458,1|1
07293,2665;2500;286;242,1
07776,,
04348,,
05580,1105;1808;800;752|1829;288;590;425|776;273;564;472,1|1|1
07806,,
06252,1274;509;249;376,1
03838,544;471;465;1211|135;2165;530;330|1551;2232;427;377,1|1|1
00965,70;986;882;1879,1
00947,1366;1446;300;367,1
07799,909;34;429;453,1
06244,,
01630,,
01090,151;1829;618;2026,1
06305,778;468;263;288,1
00311,,
04746,477;860;751;313|1464;1850;569;442|2433;1106;593;284,1|1|1
00327,,
05108,,
04379,768;299;502;323,1
02718,,
06205,784;1070;495;1427,1
02090,,
07450,376;980;115;80,1
03737,,
02395,,
00644,474;11;924;1045,1
03062,,
03414,1183;9;516;339|1970;70;373;307,1|1
04896,552;213;283;234|1124;153;315;166,1|1
05696,,
04520,1229;1095;205;169,1
06026,,
07759,,
00350,1277;1629;630;498|758;601;209;215|2065;680;214;304,1|1|1
06314,117;2414;518;2367,1
03019,914;1191;577;649,1
05716,319;2056;333;281,1
06736,,
02357,674;214;550;821|405;1351;689;1497|1783;1083;178;146|176;326;59;193|369;661;95;156|190;1059;160;134|1788;374;96;151|1738;680;96;167,1|1|1|1|1|1|1|1
06107,,
06302,471;37;789;989,1
06511,966;223;446;479|1850;223;452;446,1|1
03908,,
05165,946;942;615;297,1
02058,,
01197,684;112;918;1167,1
05131,,
07017,892;123;514;321|1920;114;417;286,1|1
06900,,
07411,942;163;538;368,1
07702,1049;1637;720;582,1
06676,982;112;422;218|1142;1749;527;499|581;743;241;201|2265;716;251;225,1|1|1|1
01617,1873;178;431;307,1
04643,,
03987,852;1749;436;500,1
06785,,
04341,1017;1504;341;410|1083;1912;583;457,1|1
00847,2177;1350;209;148,1
01031,671;14;226;280|1433;70;226;209,1|1
01550,210;1428;305;2532,1
02963,606;133;603;276|1460;218;473;262,1|1
00896,623;589;498;780|1617;1523;202;214|630;1782;548;541|82;1403;240;267|234;900;232;214|1642;883;354;274,1|1|1|1|1|1
03917,1181;1042;136;160|1211;1332;113;142|1208;1563;151;157|1155;1777;163;225|1072;1954;643;438,1|1|1|1|1
03508,,
04324,,
04850,904;626;408;207|41;1327;712;2063|49;805;109;169,1|1|1
03412,384;702;165;110|1560;626;188;163,1|1
01759,,
07841,502;1404;437;2258,1
01451,,
07364,1345;1762;618;863,1
05264,1558;186;431;404|821;142;442;322,1|1
00476,,
03541,1330;1300;158;349,1
04234,645;181;417;333|1412;87;477;333,1|1
07595,,
03862,,
00250,,
02196,,
03988,,
05628,702;1103;282;384,1
03570,654;1049;140;203,1
03889,,
04942,,
05671,356;72;1958;1772,1
06733,1873;872;1944;429,1
01767,526;164;518;334,1
06778,909;229;471;948|715;8;595;1156,1|1
07835,921;61;596;1018|944;1588;703;619,1|1
02688,1769;341;2636;617,1
05317,739;425;395;412|1493;430;504;356,1|1
03483,902;1434;565;899|2219;595;327;228|681;602;362;242,1|1|1
06468,663;60;241;258,1
01682,,
05800,,
03142,638;28;219;169,1
03312,618;1934;768;344,1
06217,591;315;525;350|1623;324;516;344|2168;2632;132;111,1|1|1
06249,1396;850;273;379,1
07821,,
05350,1101;362;430;297|1753;361;473;413,1|1
02492,,
05022,,
02878,1527;794;435;337,1
03807,,
07409,,
07010,,
04692,,
00270,,
01280,1161;52;746;1113,1
06617,80;730;700;1675,1
03937,872;1073;374;276|574;302;586;798,1|1
07794,980;7;628;1134,1
04042,1425;375;305;192|1082;1416;761;591,1|1
01408,,
04765,,
05303,,
00178,2191;1611;260;214,1
04183,430;24;2137;1026|1871;676;500;587,1|1
06881,,
00448,,
05888,,
01494,,
07793,1359;627;267;281|1436;2326;270;267|1190;1490;186;316,1|1|1
01391,,
00966,894;1232;609;444,1
03911,,
02085,,
03661,,
00367,,
05413,1624;20;489;233|742;3;261;171,1|1
03658,,
07705,,
04133,,
03456,1323;482;394;225,1
05243,927;38;293;208|391;53;189;223,1|1
05826,,
04429,1604;227;410;317,1
03026,,
00196,677;35;146;277|2212;439;185;265|2495;1868;541;389|845;373;186;276,1|1|1|1
07746,,
06664,1044;1592;464;889|1100;1310;139;245,1|1
01266,,
04679,,
04094,,
06363,,
00692,,
05433,,
05365,,
05232,,
05293,401;830;395;464|1380;571;189;150|216;353;233;167,1|1|1
01671,,
05878,,
00295,,
07958,505;189;251;201|1015;207;250;213,1|1
01094,685;79;427;292|1556;53;570;305,1|1
07143,,
07453,,
01818,,
02505,619;2467;458;1764,1
03076,,
06037,,
06886,,
06456,,
07840,,
01171,740;103;372;417,1
05612,696;686;596;235,1
05039,,
03750,,
05112,1966;701;280;192|349;699;268;248|1094;1212;338;545,1|1|1
00252,1364;289;192;180|1345;626;132;166|1356;832;282;193,1|1|1
03763,1830;1826;791;595,1
04172,2008;849;166;179|342;925;256;185|1332;1091;297;166,1|1|1
03913,2374;18;244;177,1
06318,,
04871,964;195;256;202,1
06158,149;1065;1170;2141,1
04608,1390;758;314;198|634;1178;179;135|1201;2011;246;384|1960;1220;208;400,1|1|1|1
02322,531;32;598;495|1372;26;710;503,1|1
07040,952;317;325;283|1869;338;314;373,1|1
03800,1197;190;316;407,1
00352,,
00817,2080;622;365;381,1
02306,,
03821,227;1440;149;162|1796;422;232;162,1|1
05946,,
04071,,
04888,652;525;597;413,1
05930,590;139;786;751|421;1638;1337;674|2029;47;769;604,1|1|1
00668,,
04712,870;402;169;234|2461;471;223;255|2485;1815;629;423|409;1829;601;289,1|1|1|1
04763,1113;16;358;400|2071;16;249;327,1|1
04457,,
04088,,
06512,,
05139,,
07333,713;80;258;247|1320;49;309;404,1|1
02559,,
03168,1011;405;190;190|598;1248;165;186|264;2144;157;161|1466;413;306;297|1784;1347;264;248,1|1|1|1|1
07077,,
03796,305;1138;468;669|1015;1119;485;598|762;1231;336;353|279;1006;124;147|1422;957;106;89,1|1|1|1|1
05644,409;49;423;286|848;557;182;95|1447;28;371;385,1|1|1
07019,,
07728,,
06134,777;46;327;576|1643;595;214;115|496;678;59;54|360;1800;98;128,1|1|1|1
07734,638;33;276;320|1584;20;189;244,1|1
06052,573;23;234;926,1
03552,,
06724,,
03830,233;1385;322;368|259;751;313;383,1|1
02659,709;1303;764;1850|525;1552;164;157|2277;601;171;207|634;714;153;242,1|1|1|1
04126,,
05412,866;397;278;181,1
02828,744;1785;329;183|1883;1959;318;475,1|1
04573,,
00424,985;1911;636;609,1
01654,,
02048,,
04990,,
07116,1341;49;391;188,1
07893,,
00484,,
01434,,
05295,,
02287,523;96;514;481,1
05268,,
01456,,
04318,,
03023,1202;1462;325;331,1
03991,786;30;428;538|1984;19;478;586,1|1
01263,1074;30;1332;872,1
01528,1102;1615;846;590,1
02966,,
03432,,
04476,,
03154,,
03241,1344;900;419;577|983;326;247;211|959;1600;208;241,1|1|1
05943,226;118;425;490,1
03611,,
01523,,
04550,43;1729;1238;642,1
00760,,
05903,1457;38;740;414,1
04268,375;105;367;324|958;2026;647;665,1|1
06216,789;672;896;519,1
00355,,
04641,,
00862,84;1145;189;219|2267;1272;148;179|1026;692;300;290|8;1451;844;2483|980;1725;637;667,1|1|1|1|1
01011,,
04538,937;265;555;1058|534;1635;517;667|1792;1655;528;606|490;685;334;257|2242;867;125;189|2100;1402;192;220|632;1405;149;190|1187;1757;615;626,1|1|1|1|1|1|1|1
06003,398;1079;465;581,1
06005,,
02594,,
05802,718;23;951;1241,1
02546,1522;137;387;214|399;165;205;506,1|1
00076,740;115;873;1123|864;1552;712;634|464;1158;236;227|1809;1198;187;198,1|1|1|1
00074,1085;279;1131;1000|1057;2136;664;779|2317;1206;523;299|337;1062;632;442,1|1|1|1
05000,,
05843,360;711;904;434|1703;786;884;512,1|1
07896,,
05556,1038;853;339;234|1601;433;347;315|689;422;387;218,1|1|1
05230,,
04911,,
07167,544;931;136;240|830;1177;136;182|872;766;119;210|1477;317;179;183|1769;848;575;529|1453;1723;207;155,1|1|1|1|1|1
05176,,
05488,,
02721,1203;789;184;144,1
02265,,
03878,1122;279;303;277|1533;746;195;149|1478;1387;162;175|1517;1971;186;145,1|1|1|1
06385,,
03006,579;215;644;492|1486;274;614;363,1|1
06461,,
04217,1158;833;284;254,1
02573,,
06006,2470;828;656;308|470;756;652;296|510;1620;716;2244,1|1|1
04574,,
